54.91214739,9.78054911
54.9122252245411,9.78074046125165
54.91227613,9.78086561
54.9122992324611,9.78084146974902
54.9121955003608,9.78058627616795
54.9121691583816,9.78052147109935
54.9121909267569,9.7804938321688
54.9122686911268,9.78068526995007
54.9123223349173,9.78081732947033
54.9123454373688,9.78079318916392
54.9122417968905,9.78053788265392
54.912212695126,9.78046619320835
54.9122344634887,9.78043855421801
54.9123121605733,9.78063007486945
54.9123685398155,9.78076904882981
54.9123916422575,9.78074490846798
54.9122880896719,9.78048949375345
54.9122562318453,9.78041091519778
54.9122780001955,9.78038327614764
54.9123556327063,9.78057487623725
54.9124147446946,9.78072076807844
54.912437847127,9.78069662766119
54.9123343789277,9.78044110917592
54.9122997685395,9.78035563706761
54.9123215368772,9.78032799795769
54.9123991073655,9.78051967426249
54.9124609495546,9.78067248721623
54.9124840519774,9.78064834674355
54.9123806648634,9.780392728654
54.9123433052086,9.78030035881787
